"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCDC181|CCDC181",76.6619694433329,0.0550022780666659,0.324662195918904,0.169413866960983,0.865471116901876,0.929454202780042
"BCL2L1|BCL2L1",14753.8994645963,-0.0802293569915119,0.0198153541962255,-4.04884798914139,5.14703604146757e-05,0.000267333724686288
"KATNA1|KATNA1",2942.90396792225,0.0959929995396942,0.0493347558037604,1.94574794129978,0.0516850247738543,0.125563354293963
"MIR5682|MIR5682",3.56496297775108,1.42203668914204,2.07840244087458,0.684196987636165,0.493850784198228,NA
"MIR1266|MIR1266",0.482256520344478,-2.34047599091152,4.89227496242603,-0.478402381077719,0.632363839229367,NA
"MUL1|MUL1",4794.93128448634,-0.0321955346090842,0.0371067666606897,-0.867645917616195,0.385588201108107,0.574420652840683
"LINC01370|LINC01370",2.1775462324441,-4.51506918582607,3.3667697218021,-1.34106860846109,0.179898178199662,NA
"ZNF705A|ZNF705A",4.0047097795029,0.0991339412190824,1.87236832609053,0.05294574781986,0.957775134000234,NA
"MIR93|MIR93",3.2671474359114,0.322940724009409,2.13450523626431,0.151295353378753,0.879742734557486,NA
"SLC15A3|SLC15A3",9.79369170981819,-1.31059102241629,1.30640203002047,-1.00320651093581,0.315761232183416,NA
"C1orf116|C1orf116",26794.694543654,-1.2697167166258,0.0156033463744288,-81.3746414491348,0,0
"SLC43A1|SLC43A1",2785.12439269719,-0.388168585203472,0.0502619018900158,-7.72291876365664,1.13695640606863e-14,1.62286991770987e-13
"FTO-IT1|FTO-IT1",60.9719894980012,-0.146657204672098,0.377235178940379,-0.388768632565088,0.697447306628969,0.826384244393911
"LINC00619|LINC00619",0,NA,NA,NA,NA,NA
"OR4D2|OR4D2",0,NA,NA,NA,NA,NA
"SORT1|SORT1",13273.9847699375,-0.0207995514343474,0.0207120723114058,-1.00422358137932,0.315270858185816,0.501441516994114
"GCSAM|GCSAM",17.5968533246594,0.519666861002682,0.759684644018871,0.684056029161717,0.493939786252103,NA
"PCDH11X|PCDH11X",8314.41160142778,0.0749210933737345,0.0269560690041331,2.77937756288749,0.00544631807480217,0.0183232807752949
"CHMP6|CHMP6",937.300751468526,-0.195431686538978,0.0881080719261578,-2.21809060471516,0.0265486552952439,0.0716933281508953
"UGT1A1|UGT1A1",4.23258128998589,-0.785584540578857,2.1007498810674,-0.373954342522536,0.708438285121424,NA
"SIRT1|SIRT1",11507.3637534947,-0.0575706274188431,0.0224696126547971,-2.56215486681086,0.0104024921307807,0.0323252880467462
"TMEM171|TMEM171",14.756510535483,0.0496285243856518,0.85308883228169,0.0581750956145027,0.953609157937888,NA
"USP22|USP22",179706.19266266,-0.0305414397863914,0.00672416243968375,-4.54204372073852,5.5711483024733e-06,3.37363980538661e-05
"MAPK7|MAPK7",481.019973063945,-0.39639148516776,0.127480278671156,-3.10943378301108,0.00187446295213305,0.00712789803242202
"AIF1|AIF1",28.4463079306538,0.538111173637857,0.588798595854373,0.91391381947342,0.360762131534685,NA
"IL1F10|IL1F10",45.5304359922953,-0.353229957669435,0.464659273498966,-0.760191344099411,0.447140218249138,0.634462865894339
"APBB1|APBB1",2088.90623354881,0.0465489344072814,0.0636831027164209,0.730946395852641,0.464811895445542,0.649603067722556
"ARPC5L|ARPC5L",3535.12157401227,0.134908947905358,0.0443157245409336,3.04426813062133,0.00233247153145088,0.00866449803639774
"SIGLEC11|SIGLEC11",0,NA,NA,NA,NA,NA
"TRNP1|TRNP1",622.389951255401,-0.152885016811635,0.112067223635745,-1.36422596948205,0.172496457197531,0.323511283640708
"MIR149|MIR149",0,NA,NA,NA,NA,NA
"KAT8|KAT8",3396.59903405377,0.0280095864832826,0.0466463645468689,0.600466654912398,0.548195277250781,0.719797808652003
"PRH1|PRH1",398.215541205377,-0.721886324455171,0.156950573677005,-4.5994500532427,4.23607738202992e-06,2.60464450310455e-05
"ENOSF1|ENOSF1",6148.12345387767,0.0211554524911329,0.0321747731038473,0.657516757704914,0.510848699432314,0.68970105483339
"PNPT1|PNPT1",10037.5995253388,0.0678471561551498,0.0270630676319333,2.50700168502306,0.0121760131236799,0.0369523980838781
"TMEM150C|TMEM150C",77.7353763732991,-0.175220636354272,0.3228070805801,-0.542802952275371,0.587265480319951,0.748431887573606
"PP14571|PP14571",20.1432815141131,-0.364252953194923,0.698557800229702,-0.521435667993612,0.602063309763624,NA
"B3GALNT1|B3GALNT1",0.73077667141067,-2.93918620294945,4.85601907443136,-0.60526660993267,0.545001863470584,NA
"PRDM5|PRDM5",1.46526883265772,-0.901422896549369,4.32306543445592,-0.208514747282056,0.834827069027701,NA
"C20orf166-AS1|C20orf166-AS1",0,NA,NA,NA,NA,NA
"MIR485|MIR485",0,NA,NA,NA,NA,NA
"RPL36A|RPL36A",38628.509415552,-0.0455858052418011,0.0365025616709526,-1.24883852406656,0.211724140419244,0.376513882112351
"TDRD6|TDRD6",84.3386587106581,0.429252227847679,0.309357140806896,1.38756204795552,0.165270444826986,0.313504980347844
"TMEM207|TMEM207",0.76591746974106,3.11130095814818,4.85761669203075,0.640499478530794,0.521847928051062,NA
"MIR4636|MIR4636",0,NA,NA,NA,NA,NA
"PLEKHS1|PLEKHS1",87.1799437764217,-0.146931718456345,0.30427119741661,-0.482897230181024,0.629168708577322,0.778445202460288
"PROSER1|PROSER1",3836.43495282776,0.160285805443838,0.0434035237238482,3.69292148867093,0.000221692481562968,0.00103365860308764
"CBWD5|CBWD5",8689.93434001512,0.0128094182156842,0.0266019186228961,0.481522344206378,0.630145303083941,0.779101366139975
"PLEKHA4|PLEKHA4",0,NA,NA,NA,NA,NA
"SCAPER|SCAPER",5866.73118107465,0.101484990129148,0.0330313500991394,3.07238395719684,0.00212356381967404,0.00798359605819086
"TNS2|TNS2",997.075839127987,0.175997858706458,0.0849924317722491,2.07074741875926,0.0383824063461818,0.0976602297939823
"DVL2|DVL2",1709.12292787332,-0.0826309546033661,0.0648547904926759,-1.27409176678626,0.202630895933169,0.364623718727803
"NOP10|NOP10",4439.20063345339,-0.172818017574752,0.0393587311523811,-4.39084321355966,1.12911937554634e-05,6.52319633307664e-05
"MIR183|MIR183",0,NA,NA,NA,NA,NA
"ZNF385D-AS1|ZNF385D-AS1",0,NA,NA,NA,NA,NA
"DNAH3|DNAH3",37.5985870854278,0.370525801769742,0.48702123229823,0.760800099045473,0.446776475251111,0.634070170316779
"ATP5F1|ATP5F1",17600.5409451335,-0.0702866629161193,0.0179005371413379,-3.9265113868458,8.61868139512582e-05,0.000433213114820465
"LOC100289561|LOC100289561",190.149190124686,0.350112545293899,0.204135320301573,1.71510028140486,0.086326842750289,0.18977908706129
"DDX47|DDX47",8332.13565059566,0.0364289550046444,0.0276457530353003,1.31770528942109,0.187602323209433,0.344139980212478
"GLDN|GLDN",7.98692929165154,0.110498670081554,1.2596064834045,0.0877247549432222,0.930095443871103,NA
"AFF4|AFF4",68803.9789959654,0.0156047754439199,0.0101918283289803,1.53110658266761,0.125743053209926,0.254044973478044
"CLDN11|CLDN11",3.34231101857145,2.5801146628677,2.40575966188124,1.07247398971272,0.28350719054961,NA
"LINC01555|LINC01555",1.25310191734817,0.655282175509907,4.74829412874881,0.138003703591668,0.890237490513932,NA
"CNEP1R1|CNEP1R1",1171.17517550059,-0.0486949445833989,0.0784827603414613,-0.620454025464164,0.534958913214887,0.709766325535308
"MRPL10|MRPL10",3657.75771788159,-0.0260762352972647,0.0438278269375315,-0.594969842662553,0.551863629632642,0.722028223175282
"OR14J1|OR14J1",0,NA,NA,NA,NA,NA
"BAZ2B|BAZ2B",8800.96443746143,0.0713915940889303,0.0265998977249112,2.68390483404269,0.00727678162425028,0.0236150729080136
"SNORD103B|SNORD103B",10.706220855043,-0.10201863636742,1.02408533247561,-0.0996192730549139,0.920646592254149,NA
"LOC101927120|LOC101927120",0.524766238937138,2.56277796859808,4.89096293424661,0.5239822920459,0.60029085635562,NA
"MIR6767|MIR6767",1.74951303013575,-0.313671432624752,3.20656689024653,-0.0978215778310601,0.922073972925165,NA
