"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NUDT4P1|NUDT4P1",642.776967863361,-5.04800123231341,2.03705207031165,-2.47809140761979,0.0132087301072,0.0406821687448873
"EIF3CL|EIF3CL",1674.1821900161,3.04971066378966,1.13862941501972,2.67840495209483,0.00739737237332577,0.0247144042263293
"SGK223|SGK223",100.699983585667,-1.75994953593288,0.298912955630761,-5.8878329051314,3.91292429527808e-09,3.82299469512003e-08
"MSH5-SAPCD1|MSH5-SAPCD1",198.717722665443,1.12442205454351,0.204965889081563,5.48589845647958,4.11373164223089e-08,3.60144059395049e-07
"CTBP1-AS|CTBP1-AS",1183.77504234877,-1.48352536082615,0.0786257804929296,-18.8681797690969,2.08352409076221e-79,2.33509671031622e-77
"C4orf48|C4orf48",98.6512775067391,-1.07151977038702,0.291249954283813,-3.67903841572061,0.000234115004904872,0.00115030202228803
"ARL2-SNX15|ARL2-SNX15",825.112347445345,-7.06468187618552,2.42831482859053,-2.90929404746339,0.00362245972693992,0.0133853341572295
"IRS2|IRS2",218.538278722129,-1.2949162392429,0.187278764520584,-6.91437837363867,4.69919380858162e-12,6.22930276032995e-11
"BMS1P18|BMS1P18",112.47012224248,-23.6007149023364,4.78521304559315,-4.93200922873663,8.13880705007726e-07,6.0609754204337e-06
"DUSP27|DUSP27",392.262870080606,-1.4444983054754,0.138618866584336,-10.4206472110819,1.99590320465152e-25,5.77109666487832e-24
"MIR6724-4|MIR6724-4",206.497185209977,-1.12784851297609,0.194266711763369,-5.8056704761127,6.41089375770218e-09,6.13103880452745e-08
"SNAI2|SNAI2",126.437762313526,-3.27279717752223,0.323572296638813,-10.1145778285694,4.76064985267765e-24,1.30159622282584e-22
"AKAP5|AKAP5",4409.70256650949,-1.16625124790052,0.0380257603590987,-30.6700309707669,1.42902395066853e-206,4.40431677159453e-204
"ST6GALNAC1|ST6GALNAC1",107.365599716758,-1.47429056781446,0.276153629667552,-5.33866083740881,9.36356194686694e-08,7.83822614576929e-07
"WWTR1|WWTR1",161.249512118977,-1.50054380968637,0.226649878942514,-6.62053655924061,3.57897384186090e-11,4.37641697650818e-10
"KCNG3|KCNG3",561.747315455734,-1.55146610589334,0.118581157290054,-13.0835804047552,4.08724964121435e-39,1.82928027671643e-37
"SLC45A3|SLC45A3",5980.59176739705,-1.85612056331011,0.0346286498566102,-53.6007199528688,0,0
"MAF|MAF",1188.29173053616,-1.40033769503411,0.0781594542471279,-17.9164210973949,8.77980164887943e-72,8.26825626114263e-70
"LBH|LBH",110.802240229263,-1.04597996308537,0.267314097448397,-3.91292480669594,9.11849346289722e-05,0.000484165582812644
"BAGE4|BAGE4",195.467618550047,-5.01304086770038,1.78374989455024,-2.81039448580563,0.00494808103561089,0.0175335581196549
"CHKB-CPT1B|CHKB-CPT1B",425.21140504612,-1.8280333995783,0.449969530109852,-4.06257152374744,4.85350695432295e-05,0.000271864551043261
"ZBTB16|ZBTB16",6061.07393188877,-1.63175340935536,0.032566192765584,-50.1057468123753,0,0
"CCDC152|CCDC152",173.310664365831,-2.0615231285159,0.587056221441451,-3.51162810855502,0.000445370750176388,0.0020620255183141
"DYX1C1-CCPG1|DYX1C1-CCPG1",1814.52499034852,14.3180317031828,1.4438923265081,9.91627383865212,3.53715240980629e-23,9.29599299019053e-22
