"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF670-ZNF695|ZNF670-ZNF695",207.245342401132,0.641648273849913,0.218152659224351,2.94128100996482,0.00326857865364279,0.0116744581746861
"SMCO3|SMCO3",229.983113152267,0.754641508965451,0.180924300059761,4.17103456371635,3.03219861315034e-05,0.000163539376412368
"GMNC|GMNC",213.914120892068,-0.717354595699853,0.196346619394518,-3.65351131540735,0.00025867838323683,0.00118519105217886
"PLD1|PLD1",4406.34813028646,0.789551521079827,0.0393041179934612,20.0882645734775,9.34724386449957e-90,9.84428987269964e-88
"JAG1|JAG1",38063.6427056726,-0.677139106270128,0.0120853586163712,-56.0297073313866,0,0
"OR8D1|OR8D1",65.7708835070088,-0.888902196074097,0.363757889683709,-2.44366437480437,0.0145389448591773,0.0431407830801439
"FAM174B|FAM174B",2463.01785546866,-0.953600549409471,0.0567718977174461,-16.7970525515202,2.56476129420187e-63,1.70114614011594e-61
"CLDN8|CLDN8",2406.84442336539,-0.583608366562975,0.0558660752015278,-10.4465610740991,1.51934856330669e-25,3.95360368218052e-24
"RHOH|RHOH",208.047832624119,0.519621052321177,0.212384835323964,2.44660147947271,0.0144210194275191,0.0428643077453738
"LINC00115|LINC00115",216.724642534973,-0.518452809295524,0.19107271673762,-2.71337958735083,0.00666007679425276,0.0218871214404423
"ZMIZ1|ZMIZ1",4787.39442221063,-0.596543178904664,0.0377679579281507,-15.7949545495555,3.37036064037263e-56,1.98991709475334e-54
"IRS1|IRS1",902.259930682853,-0.812583885591058,0.0965818387640452,-8.41342322728236,3.98214942544181e-17,6.6669992582558e-16
"ABCB11|ABCB11",129.040227117152,0.641801642184167,0.246586962923236,2.60273955514819,0.00924821797547976,0.0290922247394154
"GRIN3A|GRIN3A",851.145218530586,-0.507553129261128,0.0930124577925912,-5.4568295614005,4.84711207028681e-08,3.8625734069305e-07
